user_id,household_size,space_type,space_purpose,space_sqm,space_size_cat,style_pref,cooking_freq,laundry_pattern,media_pref,pet,budget_range,payment_pref,recommended_fridge_l,recommended_washer_kg,recommended_tv_inch,recommended_vacuum,recommended_oven,purchased_items
user_0645,3~4인,아파트,기타,93,큼,미니멀,가끔,주 2~3회,일반 TV 시청,무,200~300만원,렌탈,350,10,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0646,3~4인,오피스텔,전체,27,작음,모던,거의 안 함,매일,영화/OTT 중심,무,500만원 이상,일시불,400,12,65.0,스틱,전자레인지,"냉장고,세탁기,건조기,공기청정기"
user_0647,2인,주택,드레스룸,90,큼,클래식,거의 안 함,주 1회,,무,200~300만원,일시불,200,6,,스틱,전자레인지,"냉장고,세탁기,식기세척기"
user_0648,5인 이상,아파트,드레스룸,30,중간,인더스트리얼,가끔,주 2~3회,,무,200~300만원,일시불,450,9,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0649,2인,오피스텔,거실,29,작음,모던,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,250,8,50.0,스틱,전자레인지,"냉장고,세탁기,TV"
user_0650,1인,주택,방,110,큼,모던,자주,매일,일반 TV 시청,무,200~300만원,일시불,150,12,50.0,로봇,빌트인 오븐,"냉장고,세탁기,청소기,조리기기"
user_0651,2인,주택,방,38,중간,미니멀,거의 안 함,주 1회,일반 TV 시청,무,500만원 이상,일시불,200,7,43.0,스틱,전자레인지,TV
user_0652,5인 이상,주택,전체,137,큼,모던,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,450,7,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기"
user_0653,3~4인,아파트,전체,23,작음,모던,가끔,주 1회,게임 중심,무,500만원 이상,렌탈,350,6,55.0,스틱,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0654,1인,주택,전체,89,큼,모던,가끔,주 1회,영화/OTT 중심,무,300~500만원,일시불,150,7,55.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0655,3~4인,원룸,,18,작음,모던,가끔,주 1회,일반 TV 시청,무,300~500만원,일시불,350,7,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기"
user_0656,2인,아파트,서재,75,큼,인더스트리얼,거의 안 함,매일,일반 TV 시청,무,200~300만원,일시불,200,10,50.0,스틱,전자레인지,
user_0657,1인,아파트,드레스룸,31,중간,인더스트리얼,가끔,주 2~3회,,유,200~300만원,아직 잘 모름,200,10,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,청소기,공기청정기"
user_0658,1인,아파트,기타,55,중간,미니멀,자주,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,150,10,50.0,스틱,컨벡션 오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0659,1인,원룸,,30,중간,인더스트리얼,가끔,주 1회,일반 TV 시청,무,200~300만원,렌탈,200,7,55.0,로봇,전기오븐,"냉장고,TV,조리기기,식기세척기"
user_0660,3~4인,아파트,드레스룸,43,중간,내추럴,가끔,주 1회,,유,100만원대,아직 잘 모름,400,6,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0661,2인,주택,기타,67,중간,내추럴,가끔,주 1회,일반 TV 시청,무,100만원대,일시불,250,6,43.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기"
user_0662,2인,원룸,,21,작음,클래식,거의 안 함,주 2~3회,영화/OTT 중심,무,300~500만원,렌탈,200,10,55.0,무선청소기,전자레인지,"냉장고,세탁기,TV,청소기"
user_0663,1인,원룸,,18,작음,클래식,가끔,주 2~3회,영화/OTT 중심,유,300~500만원,일시불,180,9,65.0,스틱(펫모드),전기오븐,"냉장고,세탁기,청소기,조리기기"
user_0664,5인 이상,오피스텔,기타,29,작음,클래식,거의 안 함,매일,일반 TV 시청,무,300~500만원,일시불,500,12,55.0,로봇,전자레인지,"냉장고,세탁기,건조기"
user_0665,1인,원룸,,22,작음,모던,자주,주 1회,영화/OTT 중심,무,300~500만원,렌탈,150,6,55.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0666,2인,원룸,,13,작음,미니멀,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,200,8,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0667,3~4인,주택,서재,108,큼,클래식,자주,주 1회,영화/OTT 중심,무,100만원대,일시불,350,7,50.0,무선청소기,빌트인 오븐,"냉장고,세탁기,TV,조리기기,식기세척기"
user_0668,1인,주택,기타,103,큼,모던,가끔,주 2~3회,영화/OTT 중심,무,100만원대,일시불,150,8,65.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0669,2인,주택,거실,102,큼,내추럴,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,250,7,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV"
user_0670,1인,오피스텔,방,20,작음,모던,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,일시불,200,9,50.0,무선청소기,전자레인지,"냉장고,세탁기,공기청정기,식기세척기"
user_0671,2인,주택,전체,69,중간,모던,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,혼합,250,6,55.0,스틱,전자레인지,"냉장고,세탁기,TV,청소기,식기세척기"
user_0672,5인 이상,원룸,,28,작음,미니멀,거의 안 함,주 2~3회,일반 TV 시청,무,300~500만원,일시불,400,9,50.0,스틱,전자레인지,"냉장고,세탁기,건조기"
user_0673,2인,아파트,전체,71,큼,클래식,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,일시불,250,8,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,공기청정기"
user_0674,1인,오피스텔,전체,29,작음,미니멀,자주,주 2~3회,일반 TV 시청,무,200~300만원,일시불,150,9,43.0,무선청소기,빌트인 오븐,"TV,조리기기,식기세척기"
user_0675,1인,아파트,기타,39,중간,모던,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,아직 잘 모름,180,8,55.0,로봇,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0676,3~4인,아파트,드레스룸,59,중간,모던,자주,주 1회,,무,500만원 이상,일시불,300,7,,무선청소기,전자레인지+인덕션,"냉장고,세탁기"
user_0677,2인,아파트,거실,44,중간,모던,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,렌탈,250,9,43.0,스틱,전자레인지,세탁기
user_0678,2인,오피스텔,주방,36,중간,클래식,가끔,주 2~3회,,무,200~300만원,일시불,200,9,,스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0679,5인 이상,아파트,서재,61,중간,인더스트리얼,자주,매일,일반 TV 시청,무,500만원 이상,일시불,450,10,43.0,로봇,전자레인지+인덕션,"세탁기,건조기,TV,조리기기,공기청정기"
user_0680,5인 이상,아파트,드레스룸,75,큼,미니멀,거의 안 함,주 1회,,무,200~300만원,아직 잘 모름,400,8,,스틱,전자레인지,"냉장고,세탁기,식기세척기"
user_0681,2인,주택,거실,106,큼,인더스트리얼,가끔,주 2~3회,일반 TV 시청,무,300~500만원,일시불,300,9,43.0,로봇,전기오븐,"냉장고,세탁기,TV,조리기기"
user_0682,2인,아파트,서재,91,큼,인더스트리얼,자주,주 1회,영화/OTT 중심,무,500만원 이상,혼합,200,8,50.0,로봇,전자레인지+인덕션,"냉장고,TV,청소기,식기세척기"
user_0683,1인,원룸,,20,작음,내추럴,가끔,주 1회,일반 TV 시청,유,200~300만원,일시불,200,6,43.0,로봇+스틱,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0684,1인,아파트,서재,61,중간,모던,가끔,주 1회,영화/OTT 중심,유,100만원대,아직 잘 모름,200,7,50.0,스틱(펫모드),전기오븐,"냉장고,세탁기,조리기기,공기청정기"
user_0685,5인 이상,아파트,드레스룸,62,중간,미니멀,자주,주 2~3회,,무,300~500만원,일시불,500,9,,스틱,전자레인지+인덕션,"냉장고,세탁기,공기청정기"
user_0686,2인,아파트,드레스룸,83,큼,클래식,가끔,주 1회,,무,200~300만원,일시불,250,6,,무선청소기,전자레인지+인덕션,"세탁기,청소기,조리기기,공기청정기"
user_0687,5인 이상,오피스텔,기타,31,중간,미니멀,거의 안 함,주 2~3회,일반 TV 시청,무,300~500만원,렌탈,450,10,55.0,스틱,전자레인지,"냉장고,세탁기,TV,공기청정기"
user_0688,1인,기타,드레스룸,50,중간,내추럴,거의 안 함,주 2~3회,,무,500만원 이상,혼합,150,8,,스틱,전자레인지,"냉장고,세탁기,식기세척기"
user_0689,2인,아파트,전체,50,중간,모던,자주,주 1회,영화/OTT 중심,무,300~500만원,일시불,250,7,50.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,조리기기,식기세척기"
user_0690,3~4인,주택,방,80,큼,모던,가끔,주 2~3회,영화/OTT 중심,무,300~500만원,일시불,350,8,55.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,건조기,TV,청소기"
user_0691,1인,원룸,,17,작음,미니멀,거의 안 함,주 2~3회,일반 TV 시청,무,200~300만원,일시불,150,8,50.0,무선청소기,전자레인지,"세탁기,TV,청소기"
user_0692,1인,아파트,드레스룸,94,큼,인더스트리얼,자주,매일,,무,200~300만원,일시불,150,12,,로봇,컨벡션 오븐,"냉장고,세탁기,청소기,조리기기,공기청정기"
user_0693,5인 이상,원룸,,18,작음,미니멀,거의 안 함,주 2~3회,게임 중심,무,500만원 이상,혼합,400,9,65.0,스틱,전자레인지,"냉장고,TV,식기세척기"
user_0694,1인,아파트,드레스룸,44,중간,클래식,가끔,주 1회,,유,300~500만원,일시불,200,8,,스틱(펫모드),전자레인지+인덕션,"냉장고,조리기기,공기청정기"
user_0695,1인,주택,서재,65,중간,내추럴,가끔,주 2~3회,게임 중심,무,100만원대,일시불,180,8,75.0,로봇,전기오븐,"냉장고,세탁기,TV,청소기,식기세척기"
user_0696,2인,아파트,기타,87,큼,모던,가끔,주 1회,영화/OTT 중심,무,200~300만원,렌탈,250,7,55.0,로봇,전자레인지+인덕션,"세탁기,청소기,조리기기,공기청정기"
user_0697,3~4인,아파트,전체,74,큼,모던,자주,주 1회,일반 TV 시청,무,500만원 이상,일시불,350,6,43.0,스틱,컨벡션 오븐,"냉장고,세탁기,건조기,TV,공기청정기"
user_0698,2인,아파트,주방,94,큼,모던,거의 안 함,주 1회,,무,300~500만원,일시불,200,6,,로봇,전자레인지,"냉장고,세탁기,공기청정기"
user_0699,2인,아파트,주방,66,중간,모던,자주,주 1회,,유,500만원 이상,일시불,200,6,,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,조리기기,공기청정기"
user_0700,2인,원룸,,27,작음,내추럴,가끔,주 2~3회,영화/OTT 중심,무,500만원 이상,아직 잘 모름,300,10,50.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,청소기,조리기기"
user_0701,5인 이상,아파트,거실,60,중간,모던,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,일시불,450,6,43.0,스틱,전자레인지,"세탁기,TV,청소기,공기청정기"
user_0702,1인,주택,방,155,큼,미니멀,거의 안 함,주 1회,일반 TV 시청,무,200~300만원,일시불,180,8,50.0,무선청소기,전자레인지,"냉장고,세탁기,TV,청소기"
user_0703,2인,주택,주방,100,큼,클래식,거의 안 함,주 1회,,무,200~300만원,일시불,200,7,,스틱,전자레인지,"냉장고,세탁기"
user_0704,2인,아파트,전체,79,큼,내추럴,거의 안 함,주 2~3회,게임 중심,무,100만원대,일시불,250,10,65.0,로봇,전자레인지,"냉장고,세탁기"
user_0705,3~4인,아파트,거실,55,중간,모던,가끔,주 1회,일반 TV 시청,무,200~300만원,아직 잘 모름,350,6,43.0,무선청소기,전자레인지+인덕션,"냉장고,세탁기,TV,청소기,식기세척기"
user_0706,2인,아파트,기타,12,작음,내추럴,가끔,주 2~3회,영화/OTT 중심,유,500만원 이상,일시불,250,8,50.0,로봇+스틱,전기오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0707,1인,원룸,,17,작음,모던,거의 안 함,주 2~3회,일반 TV 시청,무,100만원대,일시불,150,10,43.0,로봇,전자레인지,"냉장고,세탁기,TV,식기세척기"
user_0708,2인,아파트,전체,53,중간,모던,자주,주 1회,일반 TV 시청,유,100만원대,일시불,300,8,43.0,로봇+스틱,전자레인지+인덕션,"세탁기,조리기기,공기청정기"
user_0709,1인,아파트,드레스룸,40,중간,인더스트리얼,거의 안 함,주 2~3회,,무,300~500만원,일시불,180,8,,무선청소기,전자레인지,"냉장고,세탁기,청소기"
user_0710,3~4인,기타,전체,46,중간,미니멀,자주,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,400,8,65.0,스틱,전자레인지+인덕션,"냉장고,세탁기,조리기기"
user_0711,2인,기타,기타,70,큼,클래식,가끔,주 1회,영화/OTT 중심,무,200~300만원,일시불,200,6,55.0,스틱,전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0712,2인,오피스텔,드레스룸,28,작음,클래식,거의 안 함,주 2~3회,,무,200~300만원,렌탈,200,9,,스틱,전자레인지,"냉장고,세탁기,청소기,공기청정기"
user_0713,1인,아파트,서재,63,중간,미니멀,가끔,주 1회,일반 TV 시청,무,200~300만원,일시불,150,7,50.0,로봇,전자레인지+인덕션,"세탁기,TV,청소기"
user_0714,1인,아파트,전체,66,중간,내추럴,자주,주 1회,영화/OTT 중심,무,200~300만원,일시불,150,6,55.0,로봇,빌트인 오븐,"냉장고,세탁기,TV,청소기,조리기기,공기청정기"
user_0715,3~4인,원룸,,10,작음,미니멀,가끔,주 2~3회,영화/OTT 중심,무,200~300만원,일시불,350,9,55.0,로봇,전기오븐,"냉장고,세탁기,TV,조리기기"
user_0716,2인,주택,기타,106,큼,모던,거의 안 함,주 2~3회,게임 중심,무,300~500만원,일시불,300,9,65.0,무선청소기,전자레인지,"냉장고,세탁기,TV"
user_0717,3~4인,아파트,드레스룸,48,중간,미니멀,거의 안 함,주 2~3회,,무,200~300만원,일시불,300,10,,스틱,전자레인지,"세탁기,청소기"
user_0718,1인,원룸,,22,작음,내추럴,자주,주 1회,게임 중심,무,300~500만원,일시불,150,7,65.0,로봇,빌트인 오븐,"냉장고,TV,청소기,조리기기"
user_0719,1인,주택,방,24,작음,내추럴,자주,주 1회,게임 중심,무,100만원대,혼합,180,8,65.0,스틱,컨벡션 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0720,1인,원룸,,20,작음,모던,자주,주 2~3회,영화/OTT 중심,유,300~500만원,일시불,150,10,55.0,스틱(펫모드),컨벡션 오븐,"냉장고,세탁기,TV,식기세척기"
user_0721,1인,원룸,,17,작음,미니멀,가끔,주 2~3회,일반 TV 시청,유,200~300만원,혼합,150,10,43.0,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,TV,청소기"
user_0722,2인,아파트,거실,61,중간,미니멀,거의 안 함,매일,일반 TV 시청,무,200~300만원,혼합,250,10,43.0,로봇,전자레인지,"냉장고,세탁기,TV,식기세척기"
user_0723,5인 이상,아파트,기타,69,중간,인더스트리얼,거의 안 함,주 1회,영화/OTT 중심,무,200~300만원,렌탈,450,6,50.0,로봇,전자레인지,"냉장고,세탁기,TV,청소기"
user_0724,1인,주택,방,90,큼,클래식,거의 안 함,주 1회,영화/OTT 중심,무,200~300만원,일시불,200,6,55.0,무선청소기,전자레인지,"세탁기,청소기"
user_0725,2인,아파트,서재,40,중간,미니멀,거의 안 함,주 2~3회,영화/OTT 중심,무,100만원대,아직 잘 모름,200,9,50.0,스틱,전자레인지,"냉장고,세탁기,TV,청소기"
user_0726,3~4인,원룸,,24,작음,미니멀,가끔,주 2~3회,일반 TV 시청,무,200~300만원,일시불,350,10,43.0,스틱,전자레인지+인덕션,"세탁기,청소기,조리기기"
user_0727,3~4인,아파트,기타,37,중간,모던,자주,주 1회,일반 TV 시청,무,200~300만원,렌탈,350,7,50.0,스틱,컨벡션 오븐,"냉장고,TV,청소기,조리기기,공기청정기"
user_0728,3~4인,원룸,,13,작음,모던,가끔,주 1회,일반 TV 시청,유,300~500만원,일시불,350,8,50.0,스틱(펫모드),전자레인지+인덕션,"냉장고,세탁기,건조기,청소기,조리기기"
user_0729,3~4인,오피스텔,거실,32,중간,미니멀,거의 안 함,매일,게임 중심,무,300~500만원,일시불,350,12,75.0,스틱,전자레인지,"냉장고,세탁기,건조기,TV,공기청정기"
user_0730,3~4인,원룸,,16,작음,내추럴,자주,주 1회,일반 TV 시청,무,100만원대,아직 잘 모름,350,6,50.0,스틱,컨벡션 오븐,"냉장고,세탁기,TV,청소기,조리기기"
user_0731,3~4인,아파트,기타,49,중간,모던,거의 안 함,주 2~3회,게임 중심,유,500만원 이상,아직 잘 모름,350,8,75.0,스틱(펫모드),전자레인지,"세탁기,건조기,공기청정기,식기세척기"
user_0732,1인,아파트,전체,62,중간,미니멀,거의 안 함,주 1회,영화/OTT 중심,무,300~500만원,아직 잘 모름,150,7,65.0,스틱,전자레인지,냉장고
